league,playoffs,date,game,patch,gamelength,blue_playerid,result,firstblood,firstdragon,blue_dragons,blue_elementaldrakes,blue_infernals,blue_mountains,blue_clouds,blue_oceans,blue_elders,firstherald,blue_heralds,firstbaron,blue_barons,firsttower,blue_towers,firstmidtower,firsttothreetowers,blue_inhibitors,red_playerid,red_dragons,red_elementaldrakes,red_infernals,red_mountains,red_clouds,red_oceans,red_elders,red_heralds,red_barons,red_towers,red_inhibitors,blue_totalgold,blue_earnedgold,blue_spentgold,blue_goldat10,blue_goldat15,red_totalgold,red_earnedgold,red_spentgold,red_goldat10,red_goldat15,blue_totalgold_diff,red_totalgold_diff,blue_earnedgold_diff,red_earnedgold_diff,blue_spentgold_diff,red_spentgold_diff,blue_gold_diffat10,red_gold_diffat10,blue_gold_diffat15,red_gold_diffat15
LFL,False,2020-02-19 21:26:00,1,10.03,2160,Team MCES,False,False,True,3,3.0,1.0,1.0,0.0,1.0,0.0,True,2.0,False,0,True,3,True,False,0.0,Vitality.Bee,3,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2,11,2.0,55590,32180,52935.0,14384.0,22689.0,65902,42492,61520.0,14593.0,22941.0,-10312,10312,-10312,10312,-8585.0,8585.0,-209.0,209.0,-252.0,252.0
CK,False,2020-02-20 04:57:00,1,10.03,2257,Jin Air Green Wings,False,True,True,2,2.0,0.0,0.0,1.0,1.0,0.0,True,2.0,False,0,False,5,False,True,0.0,Team Dynamics,3,3.0,0.0,3.0,0.0,0.0,0.0,0.0,2,11,3.0,63066,38666,61170.0,16134.0,25188.0,67528,43128,61250.0,14737.0,22549.0,-4462,4462,-4462,4462,-80.0,80.0,1397.0,-1397.0,2639.0,-2639.0
CK,False,2020-02-20 05:56:00,2,10.03,1514,Team Dynamics,True,False,True,4,4.0,1.0,0.0,1.0,2.0,0.0,True,2.0,True,1,True,9,True,True,2.0,Jin Air Green Wings,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,46632,29812,39200.0,14817.0,24705.0,35539,18719,35685.0,14242.0,22005.0,11093,-11093,11093,-11093,3515.0,-3515.0,575.0,-575.0,2700.0,-2700.0
CK,False,2020-02-20 07:17:00,1,10.03,1469,Asura,False,True,True,2,2.0,0.0,1.0,1.0,0.0,0.0,True,1.0,False,0,False,2,True,False,0.0,hyFresh Blade,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,8,1.0,38178,21818,36800.0,15585.0,24125.0,47872,31512,39230.0,15433.0,23770.0,-9694,9694,-9694,9694,-2430.0,2430.0,152.0,-152.0,355.0,-355.0
LCK,False,2020-02-20 07:40:00,1,10.03,2080,Griffin,True,True,True,5,4.0,0.0,1.0,1.0,2.0,1.0,True,1.0,True,2,True,10,True,True,1.0,DAMWON Gaming,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,66378,43783,59850.0,16199.0,24287.0,55738,33143,54683.0,15247.0,23703.0,10640,-10640,10640,-10640,5167.0,-5167.0,952.0,-952.0,584.0,-584.0
CK,False,2020-02-20 08:03:00,2,10.03,1318,hyFresh Blade,True,True,True,3,3.0,1.0,1.0,1.0,0.0,0.0,True,2.0,False,0,True,7,True,True,1.0,Asura,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,43052,28232,38105.0,17177.0,27322.0,31380,16560,31175.0,14777.0,22538.0,11672,-11672,11672,-11672,6930.0,-6930.0,2400.0,-2400.0,4784.0,-4784.0
LCK,False,2020-02-20 08:45:00,2,10.03,1716,DAMWON Gaming,True,True,True,3,3.0,0.0,1.0,0.0,2.0,0.0,True,2.0,True,1,True,10,True,True,2.0,Griffin,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,54451,35571,49300.0,15935.0,24985.0,43157,24277,40050.0,14923.0,22387.0,11294,-11294,11294,-11294,9250.0,-9250.0,1012.0,-1012.0,2598.0,-2598.0
LCK,False,2020-02-20 09:38:00,3,10.03,1766,Griffin,False,False,True,1,1.0,0.0,1.0,0.0,0.0,0.0,False,1.0,False,0,False,2,False,False,0.0,DAMWON Gaming,3,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0,10,2.0,45843,26453,43085.0,14393.0,23265.0,54972,35582,45033.0,17211.0,26011.0,-9129,9129,-9129,9129,-1948.0,1948.0,-2818.0,2818.0,-2746.0,2746.0
LCK,False,2020-02-20 10:39:00,1,10.03,2436,KT Rolster,False,False,True,3,3.0,0.0,1.0,2.0,0.0,0.0,True,2.0,False,0,True,5,True,True,0.0,SeolHaeOne Prince,4,4.0,0.0,0.0,3.0,1.0,0.0,0.0,1,6,1.0,64678,38453,63290.0,15072.0,24536.0,70044,43819,61850.0,15499.0,22988.0,-5366,5366,-5366,5366,1440.0,-1440.0,-427.0,427.0,1548.0,-1548.0
LCK,False,2020-02-20 12:10:00,2,10.03,2085,SeolHaeOne Prince,True,False,False,3,3.0,0.0,3.0,0.0,0.0,0.0,True,1.0,True,1,True,8,False,True,1.0,KT Rolster,2,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0,4,0.0,60410,37765,56050.0,14838.0,24022.0,54405,31760,53035.0,14342.0,23973.0,6005,-6005,6005,-6005,3015.0,-3015.0,496.0,-496.0,49.0,-49.0
TRA,False,2020-02-20 13:40:00,1,10.03,1997,Dark Passage Academy,False,False,True,1,1.0,0.0,0.0,0.0,1.0,0.0,False,1.0,False,0,False,3,False,True,0.0,Beşiktaş Academy,4,4.0,3.0,1.0,0.0,0.0,0.0,1.0,2,9,2.0,46873,25128,46045.0,14662.0,21916.0,58809,37064,56250.0,14892.0,23378.0,-11936,11936,-11936,11936,-10205.0,10205.0,-230.0,230.0,-1462.0,1462.0
TRA,False,2020-02-20 14:39:00,1,10.03,2572,1907 Fenerbahçe Academy,True,False,False,3,3.0,0.0,3.0,0.0,0.0,0.0,True,2.0,True,1,True,9,False,True,3.0,Royal Youth Academy,4,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0,3,0.0,76492,48882,67175.0,14827.0,24653.0,67167,39557,63670.0,15039.0,22457.0,9325,-9325,9325,-9325,3505.0,-3505.0,-212.0,212.0,2196.0,-2196.0
TRA,False,2020-02-20 15:55:00,1,10.03,1883,SuperMassive Academy,False,True,False,2,2.0,0.0,2.0,0.0,0.0,0.0,False,0.0,False,0,True,2,False,False,0.0,5 Ronin Academy,3,3.0,1.0,1.0,1.0,0.0,0.0,2.0,2,9,1.0,50636,30051,50430.0,15995.0,25323.0,58913,38328,48061.0,13837.0,22734.0,-8277,8277,-8277,8277,2369.0,-2369.0,2158.0,-2158.0,2589.0,-2589.0
TRA,False,2020-02-20 16:47:00,1,10.03,2065,İstanbul Wildcats Academy,True,False,False,3,3.0,1.0,0.0,2.0,0.0,0.0,True,2.0,True,1,False,9,True,True,1.0,Team AURORA Academy,2,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0,4,0.0,62087,39647,55435.0,15140.0,22665.0,56177,33737,56118.0,14350.0,22215.0,5910,-5910,5910,-5910,-683.0,683.0,790.0,-790.0,450.0,-450.0
CK,False,2020-02-21 04:41:00,1,10.03,2242,OZ Gaming,True,False,False,3,3.0,2.0,0.0,0.0,1.0,0.0,False,0.0,False,1,False,9,False,False,2.0,Spear Gaming,3,3.0,2.0,1.0,0.0,0.0,0.0,2.0,1,6,0.0,65044,40799,54973.0,14564.0,23454.0,62803,38558,59450.0,15605.0,24674.0,2241,-2241,2241,-2241,-4477.0,4477.0,-1041.0,1041.0,-1220.0,1220.0
OPL,False,2020-02-21 05:00:00,1,10.03,2138,ORDER,True,False,True,4,4.0,0.0,2.0,1.0,1.0,0.0,True,1.0,True,2,True,11,True,True,4.0,Gravitas,2,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0,3,0.0,63165,39980,59835.0,14704.0,22705.0,54774,31589,53235.0,13979.0,22386.0,8391,-8391,8391,-8391,6600.0,-6600.0,725.0,-725.0,319.0,-319.0
CK,False,2020-02-21 05:53:00,2,10.03,2220,Spear Gaming,True,True,True,5,4.0,0.0,1.0,1.0,2.0,1.0,True,2.0,False,0,True,9,True,True,1.0,OZ Gaming,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,6,0.0,67767,43747,56315.0,16091.0,25320.0,62225,38205,60373.0,14348.0,22042.0,5542,-5542,5542,-5542,-4058.0,4058.0,1743.0,-1743.0,3278.0,-3278.0
OPL,False,2020-02-21 06:02:00,1,10.03,2008,MAMMOTH,False,True,True,2,2.0,0.0,1.0,1.0,0.0,0.0,True,2.0,False,0,True,5,True,True,0.0,Pentanet.GG,3,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1,9,1.0,53018,31158,51150.0,15374.0,24756.0,61586,39726,56708.0,14256.0,23168.0,-8568,8568,-8568,8568,-5558.0,5558.0,1118.0,-1118.0,1588.0,-1588.0
CK,False,2020-02-21 06:50:00,3,10.03,2785,OZ Gaming,False,True,True,1,1.0,0.0,0.0,1.0,0.0,0.0,True,2.0,True,1,True,3,True,False,0.0,Spear Gaming,6,4.0,0.0,3.0,0.0,1.0,2.0,0.0,1,11,3.0,75789,46004,74323.0,16604.0,24830.0,86637,56852,77803.0,14719.0,24847.0,-10848,10848,-10848,10848,-3480.0,3480.0,1885.0,-1885.0,-17.0,17.0
OPL,False,2020-02-21 07:00:00,1,10.03,1656,ORDER,False,False,False,2,2.0,0.0,0.0,1.0,1.0,0.0,False,0.0,False,0,False,2,False,False,0.0,Dire Wolves,2,2.0,1.0,0.0,1.0,0.0,0.0,2.0,1,8,1.0,42048,23778,39885.0,14455.0,21876.0,51826,33556,46633.0,15612.0,24774.0,-9778,9778,-9778,9778,-6748.0,6748.0,-1157.0,1157.0,-2898.0,2898.0
LCK,False,2020-02-21 07:19:00,1,10.03,2677,SANDBOX Gaming,False,False,False,2,2.0,0.0,0.0,0.0,2.0,0.0,True,1.0,True,2,True,6,False,False,0.0,Afreeca Freecs,4,4.0,1.0,1.0,0.0,2.0,0.0,1.0,1,8,1.0,73702,45017,74313.0,15098.0,24052.0,77965,49280,70278.0,15396.0,23946.0,-4263,4263,-4263,4263,4035.0,-4035.0,-298.0,298.0,106.0,-106.0
OPL,False,2020-02-21 07:54:00,1,10.03,2073,Chiefs Esports Club,True,False,False,1,1.0,0.0,0.0,0.0,1.0,0.0,True,2.0,True,1,False,7,True,True,1.0,Legacy Esports,4,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0,4,0.0,62834,40309,56115.0,14915.0,24460.0,60348,37823,57805.0,17384.0,25499.0,2486,-2486,2486,-2486,-1690.0,1690.0,-2469.0,2469.0,-1039.0,1039.0
CK,False,2020-02-21 08:14:00,1,10.03,2259,Seorabeol Gaming,True,True,False,5,4.0,1.0,0.0,3.0,0.0,1.0,True,2.0,False,0,True,8,True,True,2.0,Element Mystic,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,71266,46846,62100.0,16812.0,25239.0,58608,34188,55650.0,15064.0,23100.0,12658,-12658,12658,-12658,6450.0,-6450.0,1748.0,-1748.0,2139.0,-2139.0
LCK,False,2020-02-21 09:00:00,2,10.03,2055,Afreeca Freecs,False,True,False,1,1.0,0.0,1.0,0.0,0.0,0.0,False,1.0,False,0,False,1,False,False,0.0,SANDBOX Gaming,3,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0,9,1.0,53580,31240,51125.0,14022.0,21467.0,62019,39679,55925.0,15263.0,23893.0,-8439,8439,-8439,8439,-4800.0,4800.0,-1241.0,1241.0,-2426.0,2426.0
CK,False,2020-02-21 09:43:00,2,10.03,1841,Element Mystic,True,True,False,4,4.0,0.0,0.0,1.0,3.0,0.0,True,2.0,True,1,True,10,True,True,2.0,Seorabeol Gaming,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,58262,38107,54662.0,16516.0,25486.0,45957,25802,44708.0,14825.0,23104.0,12305,-12305,12305,-12305,9954.0,-9954.0,1691.0,-1691.0,2382.0,-2382.0
LCK,False,2020-02-21 09:52:00,3,10.03,1917,SANDBOX Gaming,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0,False,1,False,False,0.0,Afreeca Freecs,4,4.0,0.0,1.0,1.0,2.0,0.0,2.0,1,8,1.0,48441,27511,47260.0,14136.0,23593.0,58055,37125,50575.0,15724.0,24693.0,-9614,9614,-9614,9614,-3315.0,3315.0,-1588.0,1588.0,-1100.0,1100.0
CK,False,2020-02-21 10:35:00,3,10.03,1749,Seorabeol Gaming,True,True,True,2,2.0,0.0,1.0,0.0,1.0,0.0,False,0.0,True,1,False,9,False,False,2.0,Element Mystic,2,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0,7,0.0,53667,34447,48158.0,14687.0,22998.0,48209,28989,44840.0,14951.0,25852.0,5458,-5458,5458,-5458,3318.0,-3318.0,-264.0,264.0,-2854.0,2854.0
VCS,False,2020-02-21 10:52:00,1,10.03,1864,FTV Esports,True,True,False,2,2.0,0.0,1.0,0.0,1.0,0.0,True,2.0,False,1,True,9,True,True,1.0,EVOS Esports,2,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1,4,0.0,59483,39093,53708.0,15794.0,24880.0,51719,31329,50675.0,14728.0,22608.0,7764,-7764,7764,-7764,3033.0,-3033.0,1066.0,-1066.0,2272.0,-2272.0
LCK,False,2020-02-21 11:26:00,1,10.03,2211,DRX,True,False,False,4,4.0,0.0,0.0,3.0,1.0,0.0,True,2.0,True,1,True,10,True,True,3.0,Gen.G,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,67574,43644,60175.0,15268.0,24188.0,57337,33407,56390.0,14035.0,22622.0,10237,-10237,10237,-10237,3785.0,-3785.0,1233.0,-1233.0,1566.0,-1566.0
VCS,False,2020-02-21 11:38:00,2,10.03,1981,EVOS Esports,True,False,True,4,4.0,3.0,0.0,0.0,1.0,0.0,True,1.0,True,1,True,9,True,True,2.0,FTV Esports,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,3,0.0,63154,41569,55735.0,14809.0,23832.0,53910,32325,53183.0,15236.0,25499.0,9244,-9244,9244,-9244,2552.0,-2552.0,-427.0,427.0,-1667.0,1667.0
LCK,False,2020-02-21 12:27:00,2,10.03,1855,Gen.G,True,True,False,3,3.0,0.0,1.0,0.0,2.0,0.0,True,2.0,True,1,True,10,True,True,2.0,DRX,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,60911,40611,54905.0,17161.0,27829.0,49179,28879,46193.0,14353.0,22083.0,11732,-11732,11732,-11732,8712.0,-8712.0,2808.0,-2808.0,5746.0,-5746.0
VCS,False,2020-02-21 12:31:00,3,10.03,1935,FTV Esports,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,False,0,True,1,False,False,0.0,EVOS Esports,4,4.0,1.0,1.0,2.0,0.0,0.0,1.0,1,9,1.0,51389,30274,49450.0,15240.0,24594.0,63228,42113,57008.0,16947.0,26446.0,-11839,11839,-11839,11839,-7558.0,7558.0,-1707.0,1707.0,-1852.0,1852.0
LCK,False,2020-02-21 13:23:00,3,10.03,1972,DRX,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0,False,2,False,False,0.0,Gen.G,4,4.0,1.0,1.0,0.0,2.0,0.0,2.0,1,7,1.0,50682,29192,49460.0,14346.0,22747.0,60741,39251,53490.0,16574.0,24911.0,-10059,10059,-10059,10059,-4030.0,4030.0,-2228.0,2228.0,-2164.0,2164.0
TRA,False,2020-02-21 13:34:00,1,10.03,1849,Galakticos Academy,False,False,False,1,1.0,0.0,0.0,1.0,0.0,0.0,False,0.0,False,1,False,1,False,False,0.0,SuperMassive Academy,4,4.0,3.0,1.0,0.0,0.0,0.0,2.0,1,9,1.0,49571,29331,49030.0,15181.0,22672.0,63648,43408,58483.0,17838.0,28382.0,-14077,14077,-14077,14077,-9453.0,9453.0,-2657.0,2657.0,-5710.0,5710.0
VCS,False,2020-02-21 13:42:00,1,10.03,1309,Team Flash,True,True,True,3,3.0,1.0,0.0,1.0,1.0,0.0,True,2.0,True,1,True,8,True,True,1.0,V Gaming Adonis,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,47380,32650,42783.0,17574.0,28440.0,32213,17483,30900.0,13622.0,21470.0,15167,-15167,15167,-15167,11883.0,-11883.0,3952.0,-3952.0,6970.0,-6970.0
VCS,False,2020-02-21 14:19:00,2,10.03,2122,V Gaming Adonis,False,True,False,2,2.0,1.0,0.0,0.0,1.0,0.0,False,0.0,False,0,False,3,True,True,0.0,Team Flash,3,3.0,2.0,1.0,0.0,0.0,0.0,2.0,2,11,4.0,59277,36257,56833.0,15272.0,23854.0,72397,49377,62185.0,15349.0,24955.0,-13120,13120,-13120,13120,-5352.0,5352.0,-77.0,77.0,-1101.0,1101.0
TRA,False,2020-02-21 14:49:00,1,10.03,1893,Team AURORA Academy,True,True,False,4,4.0,1.0,0.0,3.0,0.0,0.0,True,2.0,True,2,True,11,True,True,2.0,5 Ronin Academy,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3,0.0,59699,39014,52253.0,15702.0,25028.0,49366,28681,47893.0,14391.0,22686.0,10333,-10333,10333,-10333,4360.0,-4360.0,1311.0,-1311.0,2342.0,-2342.0
TRA,False,2020-02-21 15:38:00,1,10.03,2071,Beşiktaş Academy,False,True,False,0,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,True,1,False,2,False,False,0.0,İstanbul Wildcats Academy,4,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1,11,3.0,54843,32343,52843.0,14619.0,22714.0,66071,43571,56530.0,15559.0,23050.0,-11228,11228,-11228,11228,-3687.0,3687.0,-940.0,940.0,-336.0,336.0
LEC,False,2020-02-21 16:34:00,1,10.03,1589,MAD Lions,False,False,True,1,1.0,0.0,0.0,0.0,1.0,0.0,False,0.0,False,0,False,3,False,False,0.0,Misfits Gaming,3,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1,11,4.0,45934,28349,43703.0,14757.0,22544.0,53272,35687,48178.0,17140.0,27077.0,-7338,7338,-7338,7338,-4475.0,4475.0,-2383.0,2383.0,-4533.0,4533.0
TRA,False,2020-02-21 16:35:00,1,10.03,2133,1907 Fenerbahçe Academy,True,False,False,4,4.0,1.0,0.0,0.0,3.0,0.0,False,0.0,True,1,False,9,False,False,1.0,Dark Passage Academy,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,4,0.0,65321,42186,60235.0,15680.0,24966.0,57660,34525,55483.0,15313.0,26083.0,7661,-7661,7661,-7661,4752.0,-4752.0,367.0,-367.0,-1117.0,1117.0
LEC,False,2020-02-21 17:40:00,1,10.03,1894,Team Vitality,False,True,False,1,1.0,1.0,0.0,0.0,0.0,0.0,False,1.0,False,0,False,3,False,False,0.0,FC Schalke 04 Esports,4,4.0,0.0,0.0,1.0,3.0,0.0,1.0,1,10,2.0,44868,24173,43250.0,14376.0,22590.0,59467,38772,45900.0,14883.0,24318.0,-14599,14599,-14599,14599,-2650.0,2650.0,-507.0,507.0,-1728.0,1728.0
LEC,False,2020-02-21 18:37:00,1,10.03,1779,G2 Esports,True,True,True,4,4.0,1.0,0.0,1.0,2.0,0.0,False,1.0,True,1,False,10,True,True,2.0,Excel Esports,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,0.0,58138,38613,52825.0,15614.0,25238.0,48472,28947,48080.0,16442.0,24482.0,9666,-9666,9666,-9666,4745.0,-4745.0,-828.0,828.0,756.0,-756.0
LEC,False,2020-02-21 19:31:00,1,10.03,2263,Origen,True,False,True,3,3.0,1.0,1.0,0.0,1.0,0.0,True,2.0,True,2,True,11,True,True,3.0,SK Gaming,3,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0,2,0.0,71981,47521,63333.0,15283.0,25157.0,58000,33540,54943.0,14178.0,22048.0,13981,-13981,13981,-13981,8390.0,-8390.0,1105.0,-1105.0,3109.0,-3109.0
LEC,False,2020-02-21 20:33:00,1,10.03,1946,Rogue,False,False,True,2,2.0,0.0,1.0,0.0,1.0,0.0,True,1.0,False,0,True,3,False,False,0.0,Fnatic,3,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1,11,3.0,49753,28528,47180.0,15131.0,24112.0,61825,40600,54983.0,14592.0,23941.0,-12072,12072,-12072,12072,-7803.0,7803.0,539.0,-539.0,171.0,-171.0
LCS.A,False,2020-02-21 23:18:00,1,10.03,1813,FlyQuest Academy,False,False,True,1,1.0,0.0,1.0,0.0,0.0,0.0,False,0.0,False,0,False,2,False,False,0.0,Golden Guardians Academy,4,4.0,3.0,0.0,1.0,0.0,0.0,2.0,1,10,2.0,44337,24467,42950.0,14573.0,22098.0,59261,39391,54233.0,17002.0,27686.0,-14924,14924,-14924,14924,-11283.0,11283.0,-2429.0,2429.0,-5588.0,5588.0
LCS.A,False,2020-02-21 23:19:00,1,10.03,2311,100 Thieves Academy,False,False,False,1,1.0,1.0,0.0,0.0,0.0,0.0,False,0.0,False,0,False,2,False,False,0.0,TSM Academy,4,4.0,0.0,3.0,1.0,0.0,0.0,2.0,2,8,1.0,57474,32524,54470.0,13933.0,21918.0,63354,38404,54753.0,14849.0,22925.0,-5880,5880,-5880,5880,-283.0,283.0,-916.0,916.0,-1007.0,1007.0
LCS.A,False,2020-02-22 00:18:00,1,10.03,2082,Dignitas Academy,True,True,False,3,3.0,0.0,0.0,1.0,2.0,0.0,False,1.0,True,1,False,8,True,False,1.0,Immortals Academy,2,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0,4,0.0,60852,38237,55400.0,16116.0,23902.0,54363,31748,52335.0,16562.0,24433.0,6489,-6489,6489,-6489,3065.0,-3065.0,-446.0,446.0,-531.0,531.0
LCS.A,False,2020-02-22 00:19:00,1,10.03,2067,Evil Geniuses Academy,True,True,True,3,3.0,0.0,2.0,0.0,1.0,0.0,True,2.0,True,1,True,9,True,True,1.0,Team Liquid Academy,2,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0,3,0.0,60881,38421,54608.0,15062.0,25173.0,53690,31230,51300.0,14800.0,22519.0,7191,-7191,7191,-7191,3308.0,-3308.0,262.0,-262.0,2654.0,-2654.0
LCS.A,False,2020-02-22 01:23:00,1,10.03,1699,Cloud9 Academy,True,True,True,4,4.0,1.0,0.0,1.0,2.0,0.0,True,2.0,True,1,True,11,True,True,3.0,CLG Academy,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,61379,42669,49300.0,18190.0,29264.0,43892,25182,40333.0,14989.0,24488.0,17487,-17487,17487,-17487,8967.0,-8967.0,3201.0,-3201.0,4776.0,-4776.0
OPL,False,2020-02-22 05:06:00,1,10.03,1591,Avant Gaming,False,False,True,2,2.0,1.0,0.0,0.0,1.0,0.0,True,1.0,False,0,True,2,False,False,0.0,Legacy Esports,2,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1,8,1.0,42805,25200,41035.0,15055.0,23325.0,50105,32500,45400.0,15225.0,24698.0,-7300,7300,-7300,7300,-4365.0,4365.0,-170.0,170.0,-1373.0,1373.0
OPL,False,2020-02-22 05:47:00,1,10.03,2312,Chiefs Esports Club,True,False,False,4,4.0,0.0,0.0,1.0,3.0,0.0,True,2.0,False,0,True,9,True,True,1.0,Pentanet.GG,2,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0,3,0.0,69094,44134,61875.0,15689.0,25289.0,62198,37238,60203.0,15766.0,23858.0,6896,-6896,6896,-6896,1672.0,-1672.0,-77.0,77.0,1431.0,-1431.0
LCK,False,2020-02-22 06:09:00,1,10.03,2201,Hanwha Life Esports,True,False,False,5,4.0,1.0,0.0,3.0,0.0,1.0,False,1.0,True,2,False,9,True,False,2.0,Griffin,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,3,0.0,66155,42325,59426.0,15480.0,23415.0,56529,32699,55585.0,14718.0,23548.0,9626,-9626,9626,-9626,3841.0,-3841.0,762.0,-762.0,-133.0,133.0
OPL,False,2020-02-22 06:54:00,1,10.03,1899,Avant Gaming,True,True,False,3,3.0,3.0,0.0,0.0,0.0,0.0,True,1.0,False,0,True,10,False,True,1.0,Gravitas,2,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0,3,0.0,61018,40268,56208.0,15141.0,22866.0,50017,29267,48260.0,13320.0,22061.0,11001,-11001,11001,-11001,7948.0,-7948.0,1821.0,-1821.0,805.0,-805.0
OPL,False,2020-02-22 07:57:00,1,10.03,1310,Dire Wolves,True,True,False,1,1.0,1.0,0.0,0.0,0.0,0.0,True,2.0,False,0,True,9,True,True,2.0,MAMMOTH,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0.0,44535,29795,33325.0,16729.0,27826.0,30248,15508,28480.0,14114.0,21725.0,14287,-14287,14287,-14287,4845.0,-4845.0,2615.0,-2615.0,6101.0,-6101.0
LCK,False,2020-02-22 08:46:00,2,10.03,2255,Griffin,True,True,True,6,4.0,1.0,2.0,0.0,1.0,2.0,True,2.0,False,0,True,9,True,True,1.0,Hanwha Life Esports,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,71525,47145,61400.0,17157.0,25263.0,58641,34261,57963.0,15123.0,23532.0,12884,-12884,12884,-12884,3437.0,-3437.0,2034.0,-2034.0,1731.0,-1731.0
VCS,False,2020-02-22 09:46:00,1,10.03,1977,EVOS Esports,False,True,False,0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0,False,1,False,False,0.0,Saigon Buffalo,4,4.0,1.0,2.0,0.0,1.0,0.0,1.0,1,11,2.0,52813,31268,50755.0,15352.0,22786.0,62643,41098,54426.0,15449.0,24603.0,-9830,9830,-9830,9830,-3671.0,3671.0,-97.0,97.0,-1817.0,1817.0
LCK,False,2020-02-22 09:53:00,3,10.03,1690,Hanwha Life Esports,True,True,True,4,4.0,1.0,0.0,2.0,1.0,0.0,True,2.0,True,1,True,9,True,True,1.0,Griffin,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,56578,37963,50351.0,15999.0,25070.0,43530,24915,42407.0,14091.0,22295.0,13048,-13048,13048,-13048,7944.0,-7944.0,1908.0,-1908.0,2775.0,-2775.0
TCL,False,2020-02-22 10:19:00,1,10.03,2201,Dark Passage,True,True,False,2,2.0,0.0,0.0,0.0,2.0,0.0,True,2.0,True,1,True,9,True,True,1.0,Beşiktaş Esports,3,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,0.0,66529,42699,62379.0,15152.0,22003.0,53600,29770,52388.0,14168.0,21698.0,12929,-12929,12929,-12929,9991.0,-9991.0,984.0,-984.0,305.0,-305.0
LCK,False,2020-02-22 10:34:00,1,10.03,1897,SeolHaeOne Prince,False,True,False,1,1.0,0.0,0.0,0.0,1.0,0.0,True,2.0,False,0,True,2,True,False,0.0,T1,3,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1,9,2.0,50083,29358,48950.0,15676.0,25580.0,57132,36407,51426.0,14983.0,22929.0,-7049,7049,-7049,7049,-2476.0,2476.0,693.0,-693.0,2651.0,-2651.0
VCS,False,2020-02-22 10:54:00,2,10.03,1673,Saigon Buffalo,False,False,False,1,1.0,0.0,0.0,1.0,0.0,0.0,False,0.0,False,0,False,0,False,False,0.0,EVOS Esports,3,3.0,0.0,1.0,1.0,1.0,0.0,2.0,0,9,1.0,40365,21920,37725.0,14935.0,22531.0,56616,38171,50260.0,16814.0,27548.0,-16251,16251,-16251,16251,-12535.0,12535.0,-1879.0,1879.0,-5017.0,5017.0
